id,address,city,zip,created_at
8536331757,1 Rue Jean-Michel Haussmann,,68000,2023-09-20
8536395199,1 Rue Gustave Zédé,,29200,2023-09-20
8540227793,15 RUE VAUBAN,,59170,2023-09-20
8540071104,15 RUE VAUBAN,,59170,2023-09-20
8535200207,Route de Touffreville,,76910,2023-09-20
8535079614,Route de Touffreville,,76910,2023-09-20
8535006163,Route de Touffreville,,76910,2023-09-20
8535324144,8 Rue de Lorraine,,38130,2023-09-20
8536240579,8 Rue de Lorraine,,38130,2023-09-20
8536762854,260 Rue Marc Seguin,,07500,2023-09-20
8534809531,45 Avenue Jean Jaurès,,69600,2023-09-20
8534527462,1 Rue Favart,,75002,2023-09-20
8540165102,40 Rue Laugier,,75017,2023-09-20
8539876294,40 Rue Laugier,,75017,2023-09-20
8539877831,40 Avenue de Saint-Cloud,,78000,2023-09-20
8534811375,92 Rue Michelet,,95320,2023-09-20
8536098510,92 Rue Michelet,,95320,2023-09-20
8535007674,92 Rue Michelet,,95320,2023-09-20
8536429550,92 Avenue Charles de Gaulle,,92200,2023-09-20
8536468717,13 Rue Louis Delage,,95310,2023-09-20
8540165312,Route de Serques,,62500,2023-09-20
8539936489,49 Avenue de l'Arborescente,,85500,2023-09-20
8540162517,49 Avenue de l'Arborescente,,85500,2023-09-20
8535753940,4 Route de Lonce,,44570,2023-09-20
8535697396,4 Route de Lonce,,44570,2023-09-20
8538718427,1 Rue de la Fontaine Grillée,La Haie-Fouassière,44690,2023-09-20
8540247505,1 Rue de la Fontaine Grillée,La Haie-Fouassière,44690,2023-09-20
8540107750,1 Rue de la Fontaine Grillée,La Haie-Fouassière,44690,2023-09-20
8538578671,214 Rue des Chartinières,,01120,2023-09-20
8539968968,214 Rue des Chartinières,,01120,2023-09-20
8540104391,214 Rue des Chartinières,,01120,2023-09-20
8535506892,4970 N7,,26800,2023-09-20
8536758520,1911 D1006,,73160,2023-09-20
8535683285,1911 D1006,,73160,2023-09-20
8536641492,1911 D1006,,73160,2023-09-20
8536424421,D1006,,73490,2023-09-20
8535304159,123 Avenue de la Gare,,74890,2023-09-20
8535304160,123 Avenue de la Gare,,74890,2023-09-20
8535006666,123 Avenue de la Gare,,74890,2023-09-20
8538575571,116 Rue de la République,,69330,2023-09-20
8538434768,Route du Pont Maréchal,,42120,2023-09-20
8538255851,116 Rue de la République,,69330,2023-09-20
8538606836,116 Rue de la République,,69330,2023-09-20
8536524242,Rue du Commerce,,67240,2023-09-20
