id,address,city,zip,created_at
8893229777,2 Rue Albert Einstein,,76150,2023-10-31
8893229776,2 Rue Albert Einstein,,76150,2023-10-31
8893198027,21 Avenue Louis Breguet,,78140,2023-10-31
8893154040,21 Avenue Louis Breguet,,78140,2023-10-31
8893342418,12 Rue Léna Bernstein,,51100,2023-10-31
8893208014,Avenue Pierre Pflimlin,,68390,2023-10-31
8893299929,1 Rue Émile Mathis,,67800,2023-10-31
8893236170,Rue Charles Lindbergh,,34130,2023-10-31
8893062856,ZA DE LA MESNILLIÈRE,,49965,2023-10-31
8887502815,19 Rue de Vienne,,75008,2023-10-31
8889831891,20 Rue Treilhard,,75008,2023-10-31
8889461462,20 Rue Treilhard,,75008,2023-10-31
8889208306,20 Rue Treilhard,,75008,2023-10-31
8893351098,21 Avenue Louis Breguet,,78140,2023-10-31
8893357524,21 Avenue Louis Breguet,,78140,2023-10-31
8893131205,1-3 Rue du Merle,,86000,2023-10-31
8890745803,Rue la Fayette,,33530,2023-10-31
8891912177,Route de Grenoble,,38430,2023-10-31
8893078265,Avenue Maurice René Simonnet,,26000,2023-10-31
8893094599,Avenue Maurice René Simonnet,,26000,2023-10-31
8893180352,57 Boulevard Jules Janin,,42000,2023-10-31
8893217762,228 Route de Paris,,74330,2023-10-31
8893238483,12 Avenue de l'Agriculture,,63000,2023-10-31
8892048093,12 Avenue de l'Agriculture,,63000,2023-10-31
8890015684,ROUTE BELLEGARDE,,74330,2023-10-31
8893189081,21 Avenue Louis Breguet,,21300,2023-10-31
8893229025,21 Avenue Louis Breguet,,21300,2023-10-31
8891935162,125 Avenue Charles Valente,,84140,2023-10-31
