id,address,city,zip,created_at
7196141794,15 Avenue Charles de Gaulle,Saint-Agnant,17620,2023-02-28
7204213463,15 Avenue Charles de Gaulle,,91640,2023-02-28
7223280844,15 Place Audiffred,,10000,2023-02-28
7118415309,15 Place Audiffred,,10000,2023-02-28
7115968188,59 Rue du Cherche-Midi,,75000,2023-02-28
7186693093,35 route d’Agen ,Tournon-d'Agenais,47370,2023-02-28
7118415310,15 Avenue du Général Gallieni,,94340,2023-02-28
7223533518,25 GRANDE RUE CHARLES DE GAULLE,,94360,2023-02-28
7118553571,2 RUE DE TROYES,,77390,2023-02-28
7223591160,15 Avenue du Général Gallieni,,94340,2023-02-28
7118452687,31 Place du Petit Martroy,,95300,2023-02-28
7118452686,6 place de Gaulle,,85300,2023-02-28
7117464774,92B Rue de Paris,,94220,2023-02-28
7118388412,25 GRANDE RUE CHARLES DE GAULLE,,94360,2023-02-28
7118415305,1 Route du Gois,,85630,2023-02-28
7223407814,1 Route du Gois,,85630,2023-02-28
7118520522,238 Avenue du Couchant,,34280,2023-02-28
7223308499,238 Avenue du Couchant,,34280,2023-02-28
7118415308,2 Avenue de Mont Louis,,66210,2023-02-28
7223533515,30 Place de Beaune,,71100,2023-02-28
7118587119,31 Avenue des Alliés,Montbéliard,25200,2023-02-28
7118452697,30 Place de Beaune,,71100,2023-02-28
7223517632,31 Avenue des Alliés,Montbéliard,25200,2023-02-28
7118520521,2 Route de Nice,,06650,2023-02-28
7118352375,391 Avenue de Cannes,,06210,2023-02-28
