id,address,city,zip,created_at
8511161293,Rue du Commandant Jacques-Yves Cousteau,Saint-Quentin,02100,2023-09-18
8513638335,11 Avenue des Platanes,Mordelles,35310,2023-09-18
8514621390,11 Avenue des Platanes,Mordelles,35310,2023-09-18
8514199770,11 Avenue des Platanes,Mordelles,35310,2023-09-18
8514343911,2 Rue du Moutot,,10150,2023-09-18
8511405028,22 Rue Pierre et Marie Curie,,73490,2023-09-18
8514080199,32 Avenue Léon Blum,,38100,2023-09-18
8511212262,85 Avenue du Général Gallieni,,93380,2023-09-18
8514813425,38 Bis Rue des Ursulines,,75015,2023-09-18
8514714082,70 Avenue Charles de Gaulle,,91220,2023-09-18
8514739431,70 Avenue Charles de Gaulle,,91220,2023-09-18
8510032847,9 Rue Laurent Lavoisier,,80330,2023-09-18
8515641067,Rue Henri Farman,,44360,2023-09-18
8514676205,40 Rue du Puits de la Ville,Chauray,79180,2023-09-18
8512610271,242 Rue John Mac-Adam,,30900,2023-09-18
8512018644,242 Rue John Mac-Adam,,30900,2023-09-18
8512814292,242 Rue John Mac-Adam,,30900,2023-09-18
8514056122,31 ALL DES ERABLES,,34190,2023-09-18
8514614244,ZA DE RUBELLIN,,73730,2023-09-18
8514195143,18 Rue Anatole France,,71200,2023-09-18
8514616259,18 Rue Anatole France,,71200,2023-09-18
8514081234,18 Rue Anatole France,,71200,2023-09-18
8514143197,13 Avenue de Londres,,13127,2023-09-18
