id,address,city,zip,created_at
7676131053,Rue Principale,,68600,2023-05-25
7676581824,10 Rue des Fermettes,,78420,2023-05-25
7679707848,32 Avenue Hoche,,75008,2023-05-25
7675167481,112 Rue de Richelieu,,75002,2023-05-25
7676251116,130 Rue de Lourmel,,75015,2023-05-25
7676251080,25 Quai du Président Paul Doumer,,92400,2023-05-25
7676313315,49 Quai de Dion-Bouton,,92800,2023-05-25
7676298940,130 Rue de Lourmel,,75015,2023-05-25
7676131268,15 Avenue Bernard Palissy,,91570,2023-05-25
7676217032,34 Rue Henri Barbusse,,92230,2023-05-25
7676298939,7B Avenue Charles de Gaulle,,92350,2023-05-25
7676298962,Rue du Champ des Oiseaux,,59230,2023-05-25
7676217075,BRETELLE DE L'ÉCHANGEUR,,60880,2023-05-25
7676251122,24 Rue Anatole France,,59800,2023-05-25
7673859822,39 RUE DE LA MAIRIE,,44290,2023-05-25
7676131319,"LE QUADRILLE, 19, RUE JACQUELINE AURIOL",,69008,2023-05-25
7676313294,90 Rue Louis Armand,,74130,2023-05-25
7676313296,147 Rue de Vaugirard,,69130,2023-05-25
