id,address,city,zip,created_at
7845695433,Route du Barcarès,,66250,2023-06-16
7844149969,13 Chemin de Gaillagues,Lescure-d'Albigeois,81380,2023-06-16
7846142191,6 Rue Paul Lafargue,,92800,2023-06-16
7846184124,22 Rue des Deux Gares,,92500,2023-06-16
7845708517,7 Rue Chappe,Villeneuve-d'Ascq,59650,2023-06-16
7845429737,"162, Avenue du Maréchal Leclerc",,33130,2023-06-16
7844736753,4 Rue Edouard Branly,,45700,2023-06-16
7845695682,12 route de Blois,,28220,2023-06-16
7845430716,207 rue Bernard de la Rochefoucauld,Fay-aux-Loges,45450,2023-06-16
7845709009,250 Route de Grenoble,,44119,2023-06-16
7845430251,"Zac des, Les Châtaigniers",,83520,2023-06-16
7845815264,1360 Route des Dolines,,06560,2023-06-16
7845695167,35 Avenue de la Marqueille,,31650,2023-06-16
