id,address,city,zip,created_at
8163008452,Rue Dominique François Arago,,56600,2023-07-31
8162856947,Rue Dominique François Arago,,56600,2023-07-31
8162988494,1371 Rue Dominique François Arago,,56850,2023-07-31
8162947050,3 Rue Léna Bernstein,,51100,2023-07-31
8163025899,3 Rue Léna Bernstein,,51100,2023-07-31
8162905574,3 Rue Léna Bernstein,,51100,2023-07-31
8162913780,600 Rue Joseph Cugnot,,50000,2023-07-31
8162846671,600 Rue Joseph Cugnot,,50000,2023-07-31
8162633167,Rue Jean Jaurès,,64230,2023-07-31
8162638030,Rue Jean Jaurès,,64230,2023-07-31
8162910431,7 Rue Camille Claudel,,38300,2023-07-31
