id,address,city,zip,created_at
9075574777,109 Avenue du Général Eisenhower,,31100,2023-11-18
9076068049,80 Quai Voltaire,,95870,2023-11-18
9075084732,45 Quai de la Seine,,75019,2023-11-18
9075638462,106 Rue du Temple,,75003,2023-11-18
9076068089,155 Rue Anatole France,,92300,2023-11-18
9075095767,42 Avenue Aristide Briand,,92220,2023-11-18
9075588302,6 Avenue Kléber,,75116,2023-11-18
9076082626,157 Quai du Président Roosevelt,,92130,2023-11-18
9075624680,19 Rue Danton,,94270,2023-11-18
9075638719,100 Avenue de Suffren,,75015,2023-11-18
9075587559,93 Boulevard Malesherbes,,75008,2023-11-18
9075624392,80 Quai Voltaire,,95870,2023-11-18
9075670491,157 Quai du Président Roosevelt,,92130,2023-11-18
9076069362,2111 Boulevard de la Défense,,92000,2023-11-18
9075670516,27 Rue d'Orléans,,92200,2023-11-18
9075095524,96 Avenida Oaxaca,,38610,2023-11-18
9075696366,11 Rue de Tilsitt,,75017,2023-11-18
9075670763,31 Place des Corolles,,92400,2023-11-18
9075670758,8 Avenue Hoche,,75008,2023-11-18
9075095752,42 Rue de Rochechouart,,75009,2023-11-18
9075670979,54 Quai Charles Pasqua,,92300,2023-11-18
9076071613,27 Quai Alphonse le Gallo,,92100,2023-11-18
9075096002,7031 Koll Center Pkwy,,92400,2023-11-18
9076072142,52 Quai Paul Sédallian,,69009,2023-11-18
