id,address,city,zip,created_at
9048133349,4 RUE DES COLONNES,,75002,2023-11-15
9044919260,RUE DE BELLOY ZI DES 70 ARPENTS,Montsoult,95560,2023-11-15
9048299482,Rue Gertrude Bell,,56000,2023-11-15
9048133624,Rue Gertrude Bell,,56000,2023-11-15
9048067544,23 Rue du Mail,,75002,2023-11-15
9048126444,170 Rue du Temple,,75003,2023-11-15
9043686591,47 Rue Marcel Dassault,,47906,2023-11-15
9048164304,7 Rue Pierre Dreyfus,,93400,2023-11-15
9048196814,7 Rue Pierre Dreyfus,,93400,2023-11-15
9048243442,9 RUE ALAIN BOMBARD,,80137,2023-11-15
9047270373,13 Rue Chappe,,59650,2023-11-15
9048164303,1330 Rue Guillibert Gautier de la Lauzière,,13290,2023-11-15
9048164301,1330 Rue Guillibert Gautier de la Lauzière,,13290,2023-11-15
