id,address,city,zip,created_at
7133151418,88 Rue Marietton,,69009,2023-03-03
7133450459,60 Rue Des Chantiers,,78000,2023-03-03
7133425617,12 Avenue Aix-Les-Bains,,74600,2023-03-03
7133425647,56 Route De Chartres,,78190,2023-03-03
7133439206,Avenue Du Gal De Gaulle,,85200,2023-03-03
7133415356,10 Rue Du Docteur Rene Couzinet - Zs Vendeeopole,,85200,2023-03-03
7133426408,74 Route De La Reine,,92100,2023-03-03
7133438175,5 Rue Des Freres Montgolfier,,21300,2023-03-03
7133426625,42 Rue Des Tuileries,,67460,2023-03-03
7133437908,3 Rue Rosa Park,,29000,2023-03-03
7133832636,4 Av. Du General De Gaulle,,38170,2023-03-03
7133451743,129 Avenue Charles Dupuy,,43700,2023-03-03
7133480953,57 Rue Du Chene Brule,,54700,2023-03-03
7133460217,Quartier St-Christophe,,4000,2023-03-03
7133449965,13-15 Rue Gustave Delory,,42000,2023-03-03
7133458878,2-10 bd de l'Europe,,78093,2023-03-03
7133459431,17 Rue Charles Durand,,18000,2023-03-03
7133460179,Rond Point De Caer,,27930,2023-03-03
7133450202,1 Chemin Des Carronnieres,,1250,2023-03-03
7133415415,Place De La Liberte,,6320,2023-03-03
7133415153,57 Bd Paul Langevin,,38600,2023-03-03
7133415664,74 Avenue Louis Bouchet,,17200,2023-03-03
7133415619,30 Bd Du Jardin Exotique,,98000,2023-03-03
7133403350,Avenue De St-Omer,,59190,2023-03-03
7133803240,1550 Avenue De L'Europe,,82000,2023-03-03
7133815005,26 Place Louis Daudre - Bp 239,,80200,2023-03-03
7133814263,232 Route D’Avesnes,,59720,2023-03-03
7133803220,10 Rue Des Freres Louis Et Emile Bertrand,,69200,2023-03-03
7133815774,5 Bd Pierre Lefaucheux,,72000,2023-03-03
7133803201,752 Avenue Maurice Thorez,,38220,2023-03-03
7133815782,64 Avenue Du Gal De Gaulle,,60300,2023-03-03
7133814775,Za Du Val De L'Orne,,54800,2023-03-03
7133815523,32 Route De Blendecques,,62219,2023-03-03
7133458893,82 Boulevard De Dunkerque,,13002,2023-03-03
7133450684,Route Du Puy,,48000,2023-03-03
7133460205,Rue De L'Abattoir - Zac Ecopark,,62640,2023-03-03
7133150449,475 Avenue De Paris,,79000,2023-03-03
7133425911,Rue Amedee Bollee,,10600,2023-03-03
7133438665,6 Rue Pierre Gilles De Gennes,,22000,2023-03-03
7133438696,8 Avenue Georges Dromigny - Zac Des Deux Rivieres,,77160,2023-03-03
7133819370,2 Avenue De L'Europe - Centre Cial Velizy 2,,78140,2023-03-03
7133832400,Route De Laon,,2120,2023-03-03
7133819368,361 Avenue A. De St-Exupery,,62100,2023-03-03
7133450966,Pole Commercial Du Chesnoy - 35 Route De La Rose Blanche,,45200,2023-03-03
7133459143,638 Avenue Roland Garros,,78530,2023-03-03
7133450972,108 Route De La Roche/Yon,,85300,2023-03-03
7133200595,70 Route De Vincelles - Zi Du Bois De Chize,,71500,2023-03-03
7133151942,66-68 Route De Lisses,,91100,2023-03-03
7133199844,1 Rue Lt Gustave Eysseric,,73200,2023-03-03
7133200349,R-Dr Raymond Verges - Zac Rd Point Du Gol,,97450,2023-03-03
7133199551,2 Rue Ampere,,78100,2023-03-03
7133415396,13 Rue Gaspard Monge,,17000,2023-03-03
7133151725,2 Avenue Du General De Gaulle,,85200,2023-03-03
7133480380,50 Chemin Des Delphiniums,,83190,2023-03-03
7133815772,Rn3,,57700,2023-03-03
7133803458,175 Rue Du Maneguen,,56850,2023-03-03
7133451454,Rue Du Cdt Charcot,,29208,2023-03-03
7133449951,13-17-19 route de Corbeil,,91700,2023-03-03
7133449957,Rue Alfred Nobel - Pa Porte Sud - Bp 10,,14123,2023-03-03
7133460168,Pa Des Hautes Falaises - Route Du Havre,,76403,2023-03-03
7133437884,2 Rue Augustin Fresnel,,78310,2023-03-03
7133151441,Zi 128 Bd De La Liane,,62200,2023-03-03
7133426118,Za Des Pyrenees,,31210,2023-03-03
7133425646,24 Boulevard Des Freres Lumiere - Bp 405,,39100,2023-03-03
7133832644,Rue Des Freres Chappe,,14540,2023-03-03
7133832422,Route De Paris,,14800,2023-03-03
7133832413,Route De Toulouse,,32000,2023-03-03
7133819616,215 Rue Sebastien Loeb - Pizancon,,26300,2023-03-03
7133451731,19 Rue Charles Coulomb,,37170,2023-03-03
7133451713,27 Bd Kennedy,,25000,2023-03-03
7133151730,Route De Ferrals - Zi Gaujac,,11200,2023-03-03
7133151943,50 A 60 Avenue Des Pyrenees,,33140,2023-03-03
7133426644,Rue Gustave Courbet,,62968,2023-03-03
7133200858,Zi Kersale,,29900,2023-03-03
7133151700,81 Rue Emile Zola,,59450,2023-03-03
7133199861,11 Rue J.-M. Haussmann,,68000,2023-03-03
7133415375,Av. Du General-Guisan 48-55,,1800,2023-03-03
7133200371,5 Rue Aristide Briand - Zae Jean Monnet,,77240,2023-03-03
7133415622,11 Rue J.M. Haussmann,,68000,2023-03-03
7133814482,Route De Nantes - Za Les Sicaudieres,,79300,2023-03-03
7133481175,299 Rue Rene Panhard,,27000,2023-03-03
7133814240,76 Avenue Gambetta,,17300,2023-03-03
7133815500,Berrouetta,,64122,2023-03-03
7133815787,Route De Rouen,,27950,2023-03-03
7133815742,6 Rue Emile Mathis,,67800,2023-03-03
7133802979,Avenue D’Aquitaine,,47552,2023-03-03
7133459412,Route De Pau,,64300,2023-03-03
7133460207,45 Avenue De Versailles,,94320,2023-03-03
7133451474,Zac Des Grandes Terres,,55000,2023-03-03
7133426375,8 Avenue Des Andes,,91940,2023-03-03
7133150682,65 Cours De La Liberation,,38000,2023-03-03
7133150401,Zi Auberge De La Mare,,50200,2023-03-03
7133438170,Route De Sete - Zi,,34300,2023-03-03
7133439182,41 Bd Europe,,78540,2023-03-03
7133425339,Route De Brive - Bp 169,,19000,2023-03-03
7133425133,Avenue De Villefranche,,41200,2023-03-03
7133425635,167 Rue Du Puech,,34980,2023-03-03
7133819337,Rue Des Ajoncs,,50110,2023-03-03
7133460443,Route De Paris,,50000,2023-03-03
7133459422,Rue Boissonnas 11,,1211,2023-03-03
7133458894,501 Rue Alsace Lorraine,,65300,2023-03-03
7133460175,11 Bd Du Colonel Fabien,,94200,2023-03-03
7133415374,222 Avenue Aristide Briand,,92220,2023-03-03
7133415386,27 Bd Andre Georges Voisin,,37540,2023-03-03
7133415632,57 Route D'Etroeungt - Rn 2,,59440,2023-03-03
7133199351,1 Avenue Louis Braille,,91420,2023-03-03
7133200600,Avenue Du General Koenig,,27500,2023-03-03
7133425610,Rond Point De L'Europe - Zac De La Meridienne,,34420,2023-03-03
7133200360,247 Route Des Racines,,18230,2023-03-03
7133200343,600 Rue Joseph Cugnot,,50000,2023-03-03
7133481155,125-127 Avenue Pierre Brossolette,,94170,2023-03-03
7133815284,329 Avenue Du President Kennedy - Bp 211,,62404,2023-03-03
7133803466,93 Bd Raspail,,75006,2023-03-03
7133815244,Avenue M.R Simonet,,26000,2023-03-03
7133814494,Za Les Neuvillieres - Bp 10035,,14500,2023-03-03
7133480435,90 Avenue Henri Dunant,,91200,2023-03-03
7133451510,Route De Brehuel - Za De La Ste Croix,,29100,2023-03-03
7133451452,11 Rue Robert Piddat,,73200,2023-03-03
7133150436,42 Faubourg Bretonniere,,21200,2023-03-03
7133151190,Rue Du Grand Montron,,53000,2023-03-03
7133150437,469 Rue Ste Claire Deville,,83100,2023-03-03
7133426662,Rue Gustave Courbet,,62968,2023-03-03
7133439460,2 Route De La Liberation,,94430,2023-03-03
7133438186,100 Avenue Alfred Anatole Thevenet,,51530,2023-03-03
7133425604,Avenue D'Auvergne,,43100,2023-03-03
7133819629,52 Quai Wilson,,33130,2023-03-03
7133451508,Avenue Du Pont Neuf,,17430,2023-03-03
7133199347,104 Boulevard Charles Livon,,13007,2023-03-03
7133200848,Rd 813,,47240,2023-03-03
7133414867,2 rue Camille Didier,,8000,2023-03-03
7133415104,1B Avenue Salvador Allende,,31000,2023-03-03
7133150934,Route De Lyon,,42600,2023-03-03
7133415672,Allee Louis Tillet,,91250,2023-03-03
7133150433,330 Route De Vannes - Bp 30345,,44702,2023-03-03
7133200621,34 Avenue Edouard Vaillant,,92100,2023-03-03
7133200068,35 Cours De Dion Bouton,,30900,2023-03-03
7133199810,Zac Des Landiers Ouest - Bp 617,,73006,2023-03-03
7133481159,52 Avenue De Bohlen,,69518,2023-03-03
7133480670,115 Rue Roger Gervolino,,98800,2023-03-03
7133803463,14 Rue Du Gabian,,98000,2023-03-03
7133480410,Route De Baudre,,50000,2023-03-03
7133815751,18 Avenue Edmond Michelet,,49304,2023-03-03
7133815786,95 Avenue Charles De Gaulle,,91420,2023-03-03
7133815271,8 Av. Du Professeur Cadiot,,94700,2023-03-03
7133815507,Zac Des Landiers Ouest - Bp 617,,73006,2023-03-03
7133814994,25 Avenue De L'Armee Leclerc,,78190,2023-03-03
7133802982,931 Bd De L’Industrie,,33260,2023-03-03
