id,address,city,zip,created_at
7162531538,88 Rue Paul Bert,Lyon,69003,2023-03-10
7162531534,23 Rue de la Forestière,Saint-Bonnet-de-Mure,69720,2023-03-10
7162493424,10 Avenue Henri Zanaroli,Annecy,74600,2023-03-10
7162537454,244 Boulevard Barthélemy Abbadie,Saint-Victoret,13730,2023-03-10
7162705625,7 Avenue Mistral,Rayol-Canadel-sur-Mer,83820,2023-03-10
7162493422,393 Rue Nicéphore Niépce,Hyères,83400,2023-03-10
7162531554,70 Rue de la République,Marseille,13002,2023-03-10
7162550722,1330 Rue Guillibert Gautier de la Lauzière,Aix-en-Provence,13290,2023-03-10
7162493427,936 Avenue des Cinq Ponts,,83470,2023-03-10
7162640572,Avenue Anatole France,Aix-en-Provence,13100,2023-03-10
7162699254,639 Rue du Mas de Verchant,Le Cannet-des-Maures,83340,2023-03-10
7162633464,35 Rue Saint-Jacques,,13006,2023-03-10
7164989930,170 Impasse du Serpolet,,13600,2023-03-10
7162545089,2D Chemin de Fontbonne,,33360,2023-03-10
