id,address,city,zip,created_at
8521682384,AVENUE CYPRIEN FAURIE,,46200,2023-09-19
8522521834,Lieu-dit Blanzac,,24130,2023-09-19
8520732879,Rue de Blactot,,50500,2023-09-19
8518390474,Rue de Blactot,,50500,2023-09-19
8520704243,Rue de Blactot,,50500,2023-09-19
8520411617,26 Avenue du Louron,,31770,2023-09-19
8525336811,32 Rue Rennequin,,75017,2023-09-19
8520397508,24 Avenue Graham Bell,,75009,2023-09-19
8521618168,AVENUE CYPRIEN FAURIE,,19100,2023-09-19
8521700031,AVENUE CYPRIEN FAURIE,,19100,2023-09-19
