id,address,city,zip,created_at
7756309183,48B Rue du Port-Favigo,,22000,2023-06-06
7758253781,450 Route de Bénodet,,29000,2023-06-06
7758253780,450 Route de Bénodet,,29000,2023-06-06
7757980632,1A Rue Émile Mathis,,67800,2023-06-06
7758017228,519 Avenue de Parme,Bourg-en-Bresse,01000,2023-06-06
7758002667,519 Avenue de Parme,Bourg-en-Bresse,01000,2023-06-06
7757629889,519 Avenue de Parme,Bourg-en-Bresse,01000,2023-06-06
7758456782,20 Boulevard de la République,,92420,2023-06-06
7759710941,19 RUE DE CLERY,,75002,2023-06-06
7757980135,2 Rue de Strasbourg,,28500,2023-06-06
7758235085,2 Rue de Strasbourg,,28500,2023-06-06
7755345886,2727 W 2nd Ave,,80219-1605,2023-06-06
7757554655,1 Rue Jacques Grand,,28630,2023-06-06
