id,address,city,zip,created_at
8030636226,147 bis Rue Jean Catelas,Persan,95340,2023-07-10
8032379349,5 Rue d'Alise,,21000,2023-07-10
8029061334,16 RTE DE RODEREN,,88400,2023-07-10
8032322506,40 Rue Jean Monnet,,68200,2023-07-10
8032411589,24 Avenue de Fréjorgues,,34970,2023-07-10
8028684740,124 Avenue Amédée Mercier,,01000,2023-07-10
8028388030,11 Rue Arthur Bourdin,,25300,2023-07-10
8029421793,Rue Joseph Cugnot,,50000,2023-07-10
8031684049,202 Rue Paul Vaillant Couturier,,92000,2023-07-10
8032343779,202 Rue Paul Vaillant Couturier,,92000,2023-07-10
8031834046,94 Rue Saint-Lazare,,75009,2023-07-10
8031684051,95 Rue des Hauts Pavés,,44000,2023-07-10
8031788484,95 Rue des Hauts Pavés,,44000,2023-07-10
8032379348,Échangeur de St-Geours de Maremne,,40230,2023-07-10
8031709414,Échangeur de St-Geours de Maremne,,40230,2023-07-10
8032322503,14 Route de Montpellier,,34430,2023-07-10
8029023421,35 Cours de Dion Bouton,,30900,2023-07-10
8029010364,35 Cours de Dion Bouton,,30900,2023-07-10
8031834045,6 Quai Jean Moulin,,69001,2023-07-10
8032411588,6 Quai Jean Moulin,,69001,2023-07-10
8030842102,3 Avenue Doyen Louis Weil,,38000,2023-07-10
