id,address,city,zip,created_at
8318670038,42 Rue de Ribérac,,75008,2023-08-23
8314750454,11 Rue Henri Chevalier,,55000,2023-08-23
8320092357,17 Avenue Honoré Serres,,31000,2023-08-23
8320092358,17 Avenue Honoré Serres,,31000,2023-08-23
8318799334,17 Avenue Honoré Serres,,31000,2023-08-23
8316525556,19 Quai de la Seine,,75019,2023-08-23
8314722027,123 Rue de la Croix-Nivert,,75015,2023-08-23
8314733281,123 Rue de la Croix-Nivert,,75015,2023-08-23
8316512442,157 Boulevard MacDonald,,75019,2023-08-23
8316614091,26 Boulevard des Capucines,,75009,2023-08-23
8318066372,66 Avenue du Maine,,75014,2023-08-23
8318059717,160 Boulevard Haussmann,,75008,2023-08-23
8315015357,1 Rue André Chénier,,92160,2023-08-23
8315015356,1 Rue André Chénier,,92160,2023-08-23
8315044326,128 Rue La Boétie,,75008,2023-08-23
8314707432,128 Rue La Boétie,,75008,2023-08-23
8314651641,72 RUE GEORGES DE MESTRAL,,14170,2023-08-23
8315013568,72 RUE GEORGES DE MESTRAL,,14170,2023-08-23
8320090848,15 Avenue René Cassin,,29260,2023-08-23
8318064872,2601 Bransford Avenue,,33230,2023-08-23
8318770667,1 Boulevard Béranger,,37000,2023-08-23
8318661335,10 Avenue de la République,,03000,2023-08-23
